emotion,question,comment,x,y,user_id,age,gender,sentiment_compound,sentiment_label,GRID_ID
Green Space,7,Pod Slovan Street would benefit from a few trees to provide soundproofing,14.417,50.069928,yg7jlm9li,30-39,female,0.4588,positive,R-13
Green Space,7,"Already mentioned before. There could be a nice little park here, but the place is not maintained.",14.417,50.07333,yg7jlm9li,30-39,female,0.2263,positive,R-13
Green Space,7,"The whole Silesian street is not pleasant with heavy traffic, greenery would make the street more pleasant.",14.441,50.076257,y5khm1xvl,30-39,female,0.2242,positive,T-13
Green Space,7,"Romania Street is very unpleasant with heavy traffic, greenery would help.",14.434,50.074218,y5khm1xvl,30-39,female,-0.1761,negative,T-13
Green Space,7,Varšavská street - especially in summer it is a complete wasteland without trees.,14.44,50.07207,y5khm1xvl,30-39,female,0.0,neutral,T-13
Green Space,7,Polish Street.,14.443,50.078391,y5khm1xvl,30-39,female,0.0,neutral,U-12
Green Space,7,"There are places on Korunní Street where trees are missing, sometimes for several years.",14.442,50.075375,y5khm1xvl,30-39,female,-0.296,negative,T-13
Green Space,7,Adding green space to a very busy street would help.,14.425,50.07554,y5khm1xvl,30-39,female,0.4019,positive,S-12
Green Space,7,Take over from Janek Rubes the initiative to revitalize this park.,14.414,50.07596,fq2kvnyew,20-29,female,0.0,neutral,R-13
Green Space,7,"planting an avenue, as in the first part of Šafaříkova Street",14.434,50.070617,kulss1hb5,40-49,female,0.0,neutral,T-13
Green Space,7,planting a replacement for the alley that was cut down!!!!,14.435,50.070067,kulss1hb5,40-49,female,-0.5053,negative,T-13
Green Space,7,planting trees,14.433,50.066573,kulss1hb5,40-49,female,0.0,neutral,T-14
Green Space,7,planting trees,14.434,50.066754,kulss1hb5,40-49,female,0.0,neutral,T-14
Green Space,7,planting trees,14.429,50.070752,kulss1hb5,40-49,female,0.0,neutral,S-13
Green Space,7,planting trees,14.431,50.071992,kulss1hb5,40-49,female,0.0,neutral,T-13
Green Space,7,Replace the dead trees that are not retained,14.434,50.071928,kulss1hb5,40-49,female,-0.6569,negative,T-13
Green Space,7,plant trees,14.432,50.0735,kulss1hb5,40-49,female,0.0,neutral,T-13
Green Space,7,"To the pilot of reviving that place, it's such a square feeling possible residential zone. Permanent greenery would be great there.",14.438,50.072422,kulss1hb5,40-49,female,0.6808,positive,T-13
Green Space,7,The whole of Plavecka could have trees if it's not too busy,14.415,50.069218,kulss1hb5,40-49,female,0.0,neutral,R-13
Green Space,7,The whole of Podskalská could have trees on at least one side if it is not too busy,14.415,50.070151,kulss1hb5,40-49,female,0.0,neutral,R-13
Green Space,7,"Even here, the wide sidewalks could use a tree.",14.417,50.068845,kulss1hb5,40-49,female,0.0,neutral,S-13
Green Space,7,Trees would suit Vyšehradská,14.417,50.068707,kulss1hb5,40-49,female,0.0,neutral,S-13
Green Space,7,A little elimination of cars by increased tree planting would help Ressl,14.418,50.075827,kulss1hb5,40-49,female,0.5859,positive,R-13
Green Space,7,also in Rye to compensate for the traffic with more mature trees,14.423,50.07558,kulss1hb5,40-49,female,0.4754,positive,S-12
Green Space,7,"Same in Rye, mature trees.",14.424,50.077315,kulss1hb5,40-49,female,0.4215,positive,S-12
Green Space,7,a park instead of a car park,14.43,50.075401,kulss1hb5,40-49,female,0.0,neutral,S-12
Green Space,7,to build on the cultivation and pacification that the participatory project of the neighbouring Prague 3 is doing. Proper greening.,14.445,50.076287,kulss1hb5,40-49,female,0.0,neutral,U-12
Green Space,7,"The embankment could use some greenery, it's hot there.",14.414,50.071574,7xs6r5bxw,30-39,female,0.0,neutral,R-13
Green Space,7,There are no trees in this street.,14.416,50.068737,xdhd90vzr,30-39,female,-0.296,negative,R-14
Green Space,7,There are no trees in this street.,14.417,50.068788,xdhd90vzr,30-39,female,-0.296,negative,S-13
Green Space,7,There's a lack of street trees in the whole of the Foothills.,14.416,50.070099,xdhd90vzr,30-39,female,-0.3182,negative,R-13
Green Space,7,linear greenery on the street,14.417,50.069543,71qwhbx9z,30-39,female,0.0,neutral,S-13
Green Space,7,linear greenery on the street,14.419,50.069942,71qwhbx9z,30-39,female,0.0,neutral,S-13
Green Space,7,linear greenery on the street,14.428,50.065659,71qwhbx9z,30-39,female,0.0,neutral,S-13
Green Space,7,The whole arterial road - can greenery reduce emissions?,14.429,50.07397,pe8ebp3xf,30-39,male,0.0,neutral,S-12
Green Space,7,Francouzská,14.44,50.073863,mu9tzkb9n,30-39,male,0.0,neutral,T-13
Green Space,7,Slezská,14.442,50.076271,mu9tzkb9n,30-39,male,0.0,neutral,T-13
Green Space,7,"Efforts should be made to plant trees in this section, or for example planting plants, greening the area, using large planters if necessary, and substantially isolating traffic in this way and reducing emissions.",14.443,50.072669,gl0s25onf,40-49,male,0.0,neutral,T-13
Green Space,7,"A nice place that needs to be greened up regardless of the sorted waste - plant trees, pots, lawn....",14.442,50.073075,gl0s25onf,40-49,male,0.0,neutral,T-13
Green Space,7,All along the waterfront.,14.414,50.074416,pwhawnzf3,20-29,male,0.0,neutral,R-13
Green Space,7,The area around the main road is really untidy,14.429,50.073998,xs0zt6uu9,30-39,male,0.0,neutral,S-12
Green Space,7,Please can trees be planted along Leger road? The sidewalks are hot in the summer and overall Legerova is not green enough. Thanks,14.431,50.072417,9so7xsufr,40-49,male,-0.0274,neutral,T-13
Green Space,7,"Since someone has to live near a four-lane road, it would be nice to plant some trees in Sokolska (and Leger) Street, to make a sort of Champs-Élysée (at one time this was really considered). Apart from a little better air, it could eat",14.429,50.076663,itohc6m8z,20-29,female,0.6605,positive,S-12
Green Space,7,"Generally would like to traffic calm the intersection, maybe remove the traffic lights altogether, add a few trees, take away unnecessary car turn lanes, and maybe allow restaurants in the area to create a full garden.",14.418,50.069123,0ql6h1k0l,30-39,male,0.7783,positive,S-13
Green Space,7,"In Korčákova Street, large mature trees have been cut down without replacement.",14.423,50.067642,0ql6h1k0l,30-39,male,0.1779,positive,S-13
Green Space,7,Not enough green everywhere in the centre. I would add trees in all streets.,14.439,50.074465,us87cii1u,30-39,male,0.0,neutral,T-13
Green Space,7,"Thicken the greenery, add shrubs where possible.",14.439,50.079616,th716zqj2,50-59,female,0.0,neutral,T-12
Green Space,7,"An ugly place, a dumpster patch, how about a tree?",14.442,50.073082,4zf8fqzi0,40-49,female,-0.5994,negative,T-13
Green Space,7,♪ Missing greenery ♪,14.435,50.068317,4zf8fqzi0,40-49,female,-0.296,negative,T-14
Green Space,7,Tree planting along Sokolská/Legerova Street as part of the humanisation of the Arterial,14.431,50.071946,kycvx06ak,20-29,male,0.0,neutral,S-13
Green Space,7,Greenery around main roads could trap smog and improve breathing conditions. Applies to the IP neighbourhood. Pavlova and Ječná Street.,14.414,50.076589,on3kcbr7k,20-29,female,-0.1531,negative,R-13
Green Space,7,"In addition to being an autohell, Zitná is a terrible dumping ground in summer. For 5 years I had a window directly facing the street, and on tropical days it was not possible to ventilate until 4 a.m. - by then it was always hotter outside than at home",14.424,50.077413,06hdwjb39,20-29,male,-0.6597,negative,S-12
Green Space,7,"So Rye would deserve greenery - no need to disrupt networks for it, could just halve the existing highway.",14.423,50.077468,06hdwjb39,20-29,male,-0.296,negative,S-12
Green Space,7,Greenery would be nice on Belgrade Street :),14.433,50.073227,yz4pmbedd,30-39,female,0.7003,positive,T-13
Green Space,7,I would also like greenery in Žitná and ideally in every street. That would be beautiful.,14.426,50.077234,yz4pmbedd,30-39,female,0.8481,positive,S-12
Green Space,7,"Ground gardens, more trees, raised planters, planters on poles with overhanging flowers..",14.444,50.074811,6t772d3y4,20-29,female,0.0,neutral,T-13
Green Space,7,Greenery instead of cyclists.,14.414,50.070648,yei1cgqdf,40-49,female,0.0,neutral,R-13
Green Space,7,around the exit of the I.P. PAVLOVA metro station,14.421,50.073879,efmkc3wgd,40-49,female,0.0,neutral,S-12
Green Space,7,Playground without trees,14.437,50.079713,3zr9ixlf4,40-49,male,0.0,neutral,T-12
Green Space,7,Trees cut down by the tennis court without replacement.,14.439,50.081654,3zr9ixlf4,40-49,male,-0.2732,negative,T-12
Green Space,7,"Missing alley along the Nusel Steps, which historically was there.",14.436,50.069384,3zr9ixlf4,40-49,male,-0.296,negative,T-13
Green Space,7,The double section of the park is a disgrace,14.431,50.077826,xlu1gwduz,30-39,male,-0.4939,negative,S-12
Green Space,7,"No to a concrete fun park, but more grass and trees/shrubs",14.431,50.06725,xlu1gwduz,30-39,male,0.1406,positive,S-13
Green Space,7,"Improving the slopes of the railway embankment, adding trees and shrubs, a green belt connecting Výtoň with Folimanka.",14.419,50.067849,1dn012421,30-39,male,0.4215,positive,S-13
Green Space,7,"It's probably not feasible, but the Korunní street and this whole part of Vinohrady smells so bad that at least the yards could use more green - and the streets could use more bushes.",14.443,50.07535,klxo4p6bl,40-49,female,-0.804,negative,T-13
Green Space,7,"instead of a new area it would be nice to have more trees, the new area is pointless",14.43,50.067614,8oy3vubd4,30-39,female,0.4215,positive,S-13
Green Space,7,"terribly arid street, at least one tree is missing",14.435,50.067346,8oy3vubd4,30-39,female,-0.7003,negative,T-14
Green Space,7,Greenery instead of concrete!,14.431,50.067294,hkbh9njbl,30-39,female,0.0,neutral,S-13
Green Space,7,"everywhere, but especially the new surface on Folimanek shows that the trend is more towards concrete than trees, but that won't protect us from climate change",14.427,50.066932,yb25m5edl,30-39,female,-0.4168,negative,S-13
Green Space,7,There is a complete lack of greenery on Silesian Street.,14.441,50.076263,ap7z8tzsv,20-29,male,-0.3182,negative,T-13
Green Space,7,Ječná street lacks quality greenery (the current one is not very healthy).,14.428,50.07549,ap7z8tzsv,20-29,male,-0.3559,negative,S-12
Green Space,7,Žižná Street is completely devoid of greenery.,14.428,50.077225,ap7z8tzsv,20-29,male,0.0,neutral,S-12
Green Space,7,Jaromírova Street is almost devoid of greenery.,14.428,50.065062,ap7z8tzsv,20-29,male,0.0,neutral,S-13
Green Space,7,Sokolská almost lacks greenery.,14.429,50.074129,ap7z8tzsv,20-29,male,0.0,neutral,S-12
Green Space,7,Legerova completely lacks greenery.,14.43,50.074026,ap7z8tzsv,20-29,male,0.0,neutral,T-13
Green Space,7,Yugoslavian street lacks greenery.,14.434,50.075457,ap7z8tzsv,20-29,male,0.0,neutral,T-13
Green Space,7,the whole of Legerova,14.43,50.074418,lphc78mw1,30-39,male,0.0,neutral,T-13
Green Space,7,The whole of Sokolska,14.429,50.074081,lphc78mw1,30-39,male,0.0,neutral,S-12
Green Space,7,The whole of Štěpánská,14.426,50.079362,lphc78mw1,30-39,male,0.0,neutral,S-12
Green Space,7,"There are already some nice fruit trees, I'd like to see more.",14.431,50.067819,sukl607qr,40-49,male,0.6486,positive,S-13
Green Space,7,"the sidewalk is wide enough, I can imagine planting trees in it.",14.424,50.076745,2rk83lhuy,40-49,male,0.0,neutral,S-12
Green Space,7,"Bulgaria - a quiet area with greenery, no bridges",14.438,50.086508,ethgl3hwm,30-39,male,-0.296,negative,T-12
Green Space,7,Legerova lacks greenery instead of cars,14.43,50.074011,ethgl3hwm,30-39,male,0.0,neutral,T-13
Green Space,7,Sokolská lacks greenery instead of cars,14.429,50.074074,ethgl3hwm,30-39,male,0.0,neutral,S-12
Green Space,7,I.P.Pavlova lacks greenery,14.43,50.075471,ethgl3hwm,30-39,male,0.0,neutral,S-12
Green Space,7,"Shrubs would be nice at a busy bus stop, but I don't think there's enough room for them.",14.431,50.075482,admvuivxe,20-29,male,0.2263,positive,T-13
Green Space,7,Basically the whole area around Sokolská and Legerova,14.429,50.07249,admvuivxe,20-29,male,0.0,neutral,S-13
Green Space,7,there could be a park and a shady sitting area - now there is just low grass - which withers in summer and a completely useless concrete road loop,14.417,50.07325,2f1c9azdq,20-29,male,-0.6361,negative,R-13
Green Space,7,"Less concrete, more greenery.",14.42,50.074829,7dpbyna22,40-49,male,0.0,neutral,S-12
Green Space,7,more greenery in the park,14.621,50.116365,9fg0u0qb7,40-49,male,0.0,neutral,AH-9
Green Space,7,more greenery in the park,14.615,50.111774,9fg0u0qb7,40-49,male,0.0,neutral,AH-9
Green Space,7,Cancel the buildable area and leave the existing green space.,14.598,50.105876,9fg0u0qb7,40-49,male,-0.296,negative,AF-10
Green Space,7,Trees on both sides of the street,14.619,50.115775,dqde9k44d,40-49,female,0.0,neutral,AH-9
Green Space,7,Forest park?,14.618,50.104507,r30w0w5xy,20-29,male,0.0,neutral,AH-10
Green Space,7,Forest park?,14.599,50.099275,r30w0w5xy,20-29,male,0.0,neutral,AG-10
Green Space,7,forest park?,14.593,50.101888,r30w0w5xy,20-29,male,0.0,neutral,AF-10
Green Space,7,forest park?,14.59,50.105429,r30w0w5xy,20-29,male,0.0,neutral,AF-10
Green Space,7,forest park?,14.6,50.097767,r30w0w5xy,20-29,male,0.0,neutral,AG-10
Green Space,7,"Cultivate green spaces - forest park, orchards?",14.59,50.10856,r30w0w5xy,20-29,male,0.0,neutral,AF-9
Green Space,7,"Lack of a continuous avenue of trees, lack of shade in summer.",14.632,50.112323,s982gole4,40-49,male,-0.5574,negative,AI-9
Green Space,7,"Lack of continuous tree avenue, lack of shade in summer.",14.638,50.111359,s982gole4,40-49,male,-0.5574,negative,AI-9
Green Space,7,Missing trees.,14.593,50.102648,s982gole4,40-49,male,-0.296,negative,AF-10
Green Space,7,More trees on Náchod Street,14.614,50.115618,s982gole4,40-49,male,0.0,neutral,AH-9
Green Space,7,More trees on Náchodská Street,14.604,50.113953,s982gole4,40-49,male,0.0,neutral,AG-8
Green Space,7,Complete the tree line,14.615,50.11041,s982gole4,40-49,male,0.0,neutral,AH-9
Green Space,7,whole Náchodská,14.626,50.117482,in1bwdwsr,30-39,female,0.0,neutral,AI-8
Green Space,7,"Not even green, like a bench.",14.623,50.110404,hbircawq8,30-39,female,-0.2755,negative,AH-9
Green Space,7,"With the construction of halls and new residential zones, including especially the planned large development projects, the surrounding greenery will disappear.",14.618,50.113436,uj6mxy3zy,40-49,female,-0.2263,negative,AH-9
Green Space,7,This park is rather unfortunate.,14.621,50.109561,89j9q8s96,30-39,female,-0.4588,negative,AH-9
Green Space,7,along the pavement,14.626,50.101285,poifeaaf6,40-49,male,0.0,neutral,AH-10
Green Space,7,on the south side of the whole path,14.648,50.105442,poifeaaf6,40-49,male,0.0,neutral,AJ-10
Green Space,7,Keep for public life,14.614,50.110686,esea7ruio,40-49,female,0.0,neutral,AH-9
Green Space,7,Revitalize similarly on the other side of the ponds,14.599,50.103188,esea7ruio,40-49,female,0.0,neutral,AF-10
Green Space,7,Alley,14.649,50.105524,l22krubhw,0-19,male,0.0,neutral,AJ-10
Green Space,7,Lesopark,14.653,50.105387,l22krubhw,0-19,male,0.0,neutral,AJ-10
Green Space,7,Lesopark,14.631,50.125902,l22krubhw,0-19,male,0.0,neutral,AI-7
Green Space,7,Lesopark,14.613,50.127071,l22krubhw,0-19,male,0.0,neutral,AG-7
Green Space,7,Lesopark,14.63,50.110809,l22krubhw,0-19,male,0.0,neutral,AI-9
Green Space,7,less dense greenery along the road,14.671,50.074415,t9u104w7r,50-59,female,0.0,neutral,AL-13
Green Space,7,shielding 1/12,14.683,50.069619,bdg2iu3gr,50-59,male,0.0,neutral,AM-13
Green Space,7,backing off 1/12,14.675,50.067759,bdg2iu3gr,50-59,male,0.0258,neutral,AL-14
